Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
Tanja Bollow,Paderborn,Tanja Bollow,8.7333,51.7167,,2014-02-11,2015-01-01,7005101
Dr. Elisa De Roberto,Rome,Dr. Elisa De Roberto,12.5,41.8833,,2014-02-14,2015-01-01,7000874
Guido Furci,Paris,Guido Furci,2.3333,48.8667,,2014-02-16,2015-01-01,7008038
Prof. Dr. Raymund Wilhelm,Langeoog,Prof. Dr. Raymund Wilhelm,7.4860135,53.7460094,,2014-02-18,2015-01-01,
Katiuscia Solpietro,Spiekeroog,Katiuscia Solpietro,7.7167,53.7833,,2014-02-18,2015-01-01,1009246
Sonja Sparouz,Spiekeroog,Sonja Sparouz,7.7167,53.7833,,2014-02-18,2015-01-01,1009246
Dr. Karl Philipp Ellerbrock,Spiekeroog,Dr. Karl Philipp Ellerbrock,7.7167,53.7833,,2014-02-20,2015-01-01,1009246
Sara Benítez Alonso,Spiekeroog,Sara Benítez Alonso,7.7167,53.7833,,2014-02-20,2015-01-01,1009246
Dr. Harald Völker,Zürich,Dr. Harald Völker,8.55,47.3833,,2014-02-24,2015-01-01,7003765
Dr. Marijana Erstic,Spiekeroog,Dr. Marijana Erstic,7.7167,53.7833,,2014-02-24,2015-01-01,1009246
Melanie Scheid,Spiekeroog,Melanie Scheid,7.7167,53.7833,,2014-02-26,2015-01-01,1009246
Prof. Dr. Bettina Kluge,Hildesheim,Prof. Dr. Bettina Kluge,9.9667,52.15,,2014-02-27,2015-01-01,7005248
María Isabel Hernández del Rincón,Langeoog,María Isabel Hernández del Rincón,7.4860135,53.7460094,,2014-02-28,2015-01-01,
Mara Persello,Spiekeroog,Mara Persello,7.7167,53.7833,,2014-02-28,2015-01-01,1009246
Dr. Carlos Ginés Orta,Spiekeroog,Dr. Carlos Ginés Orta,7.7167,53.7833,,2014-02-28,2015-01-01,1009246
Pauline Moret-Jankus,Durham,Pauline Moret-Jankus,-1.5667,54.7833,,2014-02-28,2015-01-01,7010027
Myriam Fagnon-Ruehlmann,München,Myriam Fagnon-Ruehlmann,11.5833,48.1333,,2014-03-01,2015-01-01,7004333
Dr. Angela Weißhaar,Spiekeroog,Dr. Angela Weißhaar,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Wilfried Sowada,Spiekeroog,Wilfried Sowada,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Dr. Valentina Russo,Spiekeroog,Dr. Valentina Russo,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Concetta Di Biase,Spiekeroog,Concetta Di Biase,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Dr. Francesca Santevecchi,Spiekeroog,Dr. Francesca Santevecchi,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Apl. Prof. Carlos Balle Blanes,Spiekeroog,Apl. Prof. Carlos Balle Blanes,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Dr. Maria Suarez,Spiekeroog,Dr. Maria Suarez,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Dr. Isabelle Baugé,Spiekeroog,Dr. Isabelle Baugé,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Heike Jauch,Spiekeroog,Heike Jauch,7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Lea Akkermann,Spiekeroog,Lea Akkermann,7.7167,53.7833,,2014-03-02,2015-01-01,1009246
Florence Marienne-Yao,Spiekeroog,Florence Marienne-Yao,7.7167,53.7833,,2014-03-02,2015-01-01,1009246
Irene Stephanus,Spiekeroog,Irene Stephanus,7.7167,53.7833,,2014-03-02,2015-01-01,1009246
Prof. Dr. Kay Gonzalez-Vilbazo,Chicago,Prof. Dr. Kay Gonzalez-Vilbazo,-87.65,41.85,,2014-03-03,2015-01-01,7013596
Reto Zöllner,Zürich,Reto Zöllner,8.55,47.3833,,2014-03-03,2015-01-01,7003765
 Dr. Peter W.  Schulze,Bremen, Dr. Peter W.  Schulze,8.8,53.0833,,2014-03-03,2015-01-01,7005286
Fabio Nogueira,Langeoog,Fabio Nogueira,7.4860135,53.7460094,,2014-03-03,2015-01-01,
Emmanuel Faure,Langeoog,Emmanuel Faure,7.4860135,53.7460094,,2014-03-03,2015-01-01,
Dr. Thi Thu Ha Ngo,Spiekeroog,Dr. Thi Thu Ha Ngo,7.7167,53.7833,,2014-03-03,2015-01-01,1009246
Anaïs Boelicke,Spiekeroog,Anaïs Boelicke,7.7167,53.7833,,2014-03-03,2015-01-01,1009246
Marco Albanese,Spiekeroog,Marco Albanese,7.7167,53.7833,,2014-03-03,2015-01-01,1009246
SANA DIEDHIOU,Spiekeroog,SANA DIEDHIOU,7.7167,53.7833,,2014-03-03,2015-01-01,1009246
Marlena Teitge,Bremen,Marlena Teitge,8.8,53.0833,,2014-03-04,2015-01-01,7005286
Ana Maria Ferri,Langeoog,Ana Maria Ferri,7.4860135,53.7460094,,2014-03-04,2015-01-01,
PD Dr. Sonja Maria Steckbauer,Spiekeroog,PD Dr. Sonja Maria Steckbauer,7.7167,53.7833,,2014-03-04,2015-01-01,1009246
Dr. Geneviève Roche,Spiekeroog,Dr. Geneviève Roche,7.7167,53.7833,,2014-03-04,2015-01-01,1009246
Carolina Caballero,Spiekeroog,Carolina Caballero,7.7167,53.7833,,2014-03-04,2015-01-01,1009246
Jose Antonio Romero Garnica,Spiekeroog,Jose Antonio Romero Garnica,7.7167,53.7833,,2014-03-04,2015-01-01,1009246
Paola Digregorio,Spiekeroog,Paola Digregorio,7.7167,53.7833,,2014-03-04,2015-01-01,1009246
Paqui Poquet,Spiekeroog,Paqui Poquet,7.7167,53.7833,,2014-03-04,2015-01-01,1009246
Janine  Wiesemann,Spiekeroog,Janine  Wiesemann,7.7167,53.7833,,2014-03-05,2015-01-01,1009246
Silvia Eunice Gutiérrez De la Torre,Langeoog,Silvia Eunice Gutiérrez De la Torre,7.4860135,53.7460094,,2014-03-06,2015-01-01,
María Pilar Himmelsbach (geb. Aspe Zamora),Spiekeroog,María Pilar Himmelsbach (geb. Aspe Zamora),7.7167,53.7833,,2014-03-06,2015-01-01,1009246
Anne Seitz,France,Anne Seitz,2,46,,2014-03-07,2015-01-01,1000070
Prof. Dr. Rita  De Maeseneer,Ghent,Prof. Dr. Rita  De Maeseneer,3.7,51.0333,,2014-03-07,2015-01-01,7007887
Caterina Sala,Langeoog,Caterina Sala,7.4860135,53.7460094,,2014-03-07,2015-01-01,
José González,Spiekeroog,José González,7.7167,53.7833,,2014-03-07,2015-01-01,1009246
Sarah Burnautzki,Spiekeroog,Sarah Burnautzki,7.7167,53.7833,,2014-03-07,2015-01-01,1009246
Katarina  Rempe,Langeoog,Katarina  Rempe,7.4860135,53.7460094,,2014-03-08,2015-01-01,
Filippo Boldrini,Spiekeroog,Filippo Boldrini,7.7167,53.7833,,2014-03-08,2015-01-01,1009246
Julien Bobineau,Würzburg,Julien Bobineau,9.9333,49.8,,2014-03-10,2015-01-01,7004335
Amalia Varela,Spiekeroog,Amalia Varela,7.7167,53.7833,,2014-03-10,2015-01-01,1009246
Sylvia Jutz,Spiekeroog,Sylvia Jutz,7.7167,53.7833,,2014-03-10,2015-01-01,1009246
Neele Meyer,München,Neele Meyer,11.5833,48.1333,,2014-03-11,2015-01-01,7004333
Virginie Ransinan,Langeoog,Virginie Ransinan,7.4860135,53.7460094,,2014-03-11,2015-01-01,
Sonja  Humbel-Pain,Spiekeroog,Sonja  Humbel-Pain,7.7167,53.7833,,2014-03-12,2015-01-01,1009246
Dr. habil. anna paola concu,Spiekeroog,Dr. habil. anna paola concu,7.7167,53.7833,,2014-03-12,2015-01-01,1009246
Marie GABORIAUD,Spiekeroog,Marie GABORIAUD,7.7167,53.7833,,2014-03-12,2015-01-01,1009246
Victor Ruiz,Spiekeroog,Victor Ruiz,7.7167,53.7833,,2014-03-12,2015-01-01,1009246
Academics.de www.academics.de,Langeoog,Academics.de www.academics.de,7.4860135,53.7460094,,2014-03-13,2015-01-01,
Isabel Prats,Spiekeroog,Isabel Prats,7.7167,53.7833,,2014-03-13,2015-01-01,1009246
Paula Valeria Fernández Blanco ,Erfurt,Paula Valeria Fernández Blanco ,11.05,50.9667,,2014-03-14,2015-01-01,7024031
Christoph Hülsmann,Spiekeroog,Christoph Hülsmann,7.7167,53.7833,,2014-03-14,2015-01-01,1009246
Dr. Marta Ollé,Spiekeroog,Dr. Marta Ollé,7.7167,53.7833,,2014-03-15,2015-01-01,1009246
Dr. José Carlos  Huisa Téllez,Mainz,Dr. José Carlos  Huisa Téllez,8.2667,50,,2014-03-16,2015-01-01,7004449
Prof. Dr. Harm den Boer,Basel,Prof. Dr. Harm den Boer,7.6,47.55,,2014-03-17,2015-01-01,7007269
Dr. Eizeth Isabel Sandoval Torres,Langeoog,Dr. Eizeth Isabel Sandoval Torres,7.4860135,53.7460094,,2014-03-17,2015-01-01,
Dr. Karl-Heinz Röntgen,Spiekeroog,Dr. Karl-Heinz Röntgen,7.7167,53.7833,,2014-03-17,2015-01-01,1009246
Beate Kerpen,Spiekeroog,Beate Kerpen,7.7167,53.7833,,2014-03-17,2015-01-01,1009246
Ingrid Mechtler,Spiekeroog,Ingrid Mechtler,7.7167,53.7833,,2014-03-17,2015-01-01,1009246
Dr. Niels Taubert,Spiekeroog,Dr. Niels Taubert,7.7167,53.7833,,2014-03-17,2015-01-01,1009246
Dr. Simone Ventura,London,Dr. Simone Ventura,-0.1667,51.5,,2014-03-18,2015-01-01,7011781
Dr. Pier Paolo Tazza,Langeoog,Dr. Pier Paolo Tazza,7.4860135,53.7460094,,2014-03-18,2015-01-01,
Dr. Carmela Fischer Díaz,Spiekeroog,Dr. Carmela Fischer Díaz,7.7167,53.7833,,2014-03-18,2015-01-01,1009246
Cord-Christian Casper,Spiekeroog,Cord-Christian Casper,7.7167,53.7833,,2014-03-18,2015-01-01,1009246
Hartmut Duppel,Regensburg,Hartmut Duppel,12.1,49.0167,,2014-03-19,2015-01-01,7013496
Felix Tacke,Spiekeroog,Felix Tacke,7.7167,53.7833,,2014-03-19,2015-01-01,1009246
Prof. Dr. Stephan Rixen,Spiekeroog,Prof. Dr. Stephan Rixen,7.7167,53.7833,,2014-03-19,2015-01-01,1009246
Dr. Stephanie Klauk,Rome,Dr. Stephanie Klauk,12.5,41.8833,,2014-03-20,2015-01-01,7000874
Dr. Irene M. Weiss,Mainz,Dr. Irene M. Weiss,8.2667,50,,2014-03-20,2015-01-01,7004449
Yvonne Heckmann,Spiekeroog,Yvonne Heckmann,7.7167,53.7833,,2014-03-21,2015-01-01,1009246
Stephanie Pretsch,Langeoog,Stephanie Pretsch,7.4860135,53.7460094,,2014-03-24,2015-01-01,
Dr. Gabriele Vickermann-Ribémont,Spiekeroog,Dr. Gabriele Vickermann-Ribémont,7.7167,53.7833,,2014-03-24,2015-01-01,1009246
Magdeleine CLO,Spiekeroog,Magdeleine CLO,7.7167,53.7833,,2014-03-24,2015-01-01,1009246
PD Dr. Thomas Stauder,Augsburg,PD Dr. Thomas Stauder,10.9,48.35,,2014-03-25,2015-01-01,7004324
Robert Beck,Langeoog,Robert Beck,7.4860135,53.7460094,,2014-03-25,2015-01-01,
Isabel Giustra,Spiekeroog,Isabel Giustra,7.7167,53.7833,,2014-03-25,2015-01-01,1009246
Dr. Esther  Douterelo,Spiekeroog,Dr. Esther  Douterelo,7.7167,53.7833,,2014-03-26,2015-01-01,1009246
Dr. Anna Albini,Spiekeroog,Dr. Anna Albini,7.7167,53.7833,,2014-03-26,2015-01-01,1009246
Dr. magali trovato,Paternò,Dr. magali trovato,14.9,37.5667,,2014-03-27,2015-01-01,7003868
Sabine Greiner,Spiekeroog,Sabine Greiner,7.7167,53.7833,,2014-03-27,2015-01-01,1009246
Cornelia Steil,Spiekeroog,Cornelia Steil,7.7167,53.7833,,2014-03-27,2015-01-01,1009246
 Daniela Kopf,Mannheim, Daniela Kopf,8.4667,49.5,,2014-03-28,2015-01-01,7005179
Gilbert Shang Ndi,Spiekeroog,Gilbert Shang Ndi,7.7167,53.7833,,2014-03-28,2015-01-01,1009246
Dr. Laura Biella,Heidelberg,Dr. Laura Biella,8.7,49.4167,,2014-03-31,2015-01-01,7005177
Dr. Patricia Bigdely,Langeoog,Dr. Patricia Bigdely,7.4860135,53.7460094,,2014-03-31,2015-01-01,
Dr. Rolando Carrasco,Spiekeroog,Dr. Rolando Carrasco,7.7167,53.7833,,2014-04-01,2015-01-01,1009246
Géraldine Desmarchelier,Langeoog,Géraldine Desmarchelier,7.4860135,53.7460094,,2014-04-02,2015-01-01,
Jakob Willis,Spiekeroog,Jakob Willis,7.7167,53.7833,,2014-04-02,2015-01-01,1009246
Dr. Elena Castroviejo,Spiekeroog,Dr. Elena Castroviejo,7.7167,53.7833,,2014-04-03,2015-01-01,1009246
Meryem Icin,Spiekeroog,Meryem Icin,7.7167,53.7833,,2014-04-04,2015-01-01,1009246
Sarah Schwellenbach,Köln,Sarah Schwellenbach,6.95,50.9333,,2014-04-06,2015-01-01,7004446
Cecile Croze,Essen,Cecile Croze,4.4667,51.4667,,2014-04-06,2015-01-01,1026416
Cécile Lambert,Spiekeroog,Cécile Lambert,7.7167,53.7833,,2014-04-06,2015-01-01,1009246
Stefan Serafin,Rostock,Stefan Serafin,12.15,54.1,,2014-04-06,2015-01-01,7003729
PD Dr. Caroline  Lüderssen,Heidelberg,PD Dr. Caroline  Lüderssen,8.7,49.4167,,2014-04-07,2015-01-01,7005177
Francesco Crifo,Spiekeroog,Francesco Crifo,7.7167,53.7833,,2014-04-08,2015-01-01,1009246
Prof. Dr. Henry Thorau,Spiekeroog,Prof. Dr. Henry Thorau,7.7167,53.7833,,2014-04-08,2015-01-01,1009246
Dr. Barbara Schmitz,Spiekeroog,Dr. Barbara Schmitz,7.7167,53.7833,,2014-04-08,2015-01-01,1009246
Carlos Collado Seidel,Marburg,Carlos Collado Seidel,8.7667,50.8167,,2014-04-09,2015-01-01,7012330
Roman Thieltges,Spiekeroog,Roman Thieltges,7.7167,53.7833,,2014-04-09,2015-01-01,1009246
Prof. Dr. Ludwig Fesenmeier,Spiekeroog,Prof. Dr. Ludwig Fesenmeier,7.7167,53.7833,,2014-04-10,2015-01-01,1009246
Sebastian Lauschus,Langeoog,Sebastian Lauschus,7.4860135,53.7460094,,2014-04-11,2015-01-01,
Dr. Malte Rosemeyer,Freiburg,Dr. Malte Rosemeyer,7.85,48,,2014-04-13,2015-01-01,1003143
Isabell Lindbüchl,Spiekeroog,Isabell Lindbüchl,7.7167,53.7833,,2014-04-13,2015-01-01,1009246
Wiebke Beushausen,Heidelberg,Wiebke Beushausen,8.7,49.4167,,2014-04-14,2015-01-01,7005177
Dr. Markus  Wiefarn,Spiekeroog,Dr. Markus  Wiefarn,7.7167,53.7833,,2014-04-15,2015-01-01,1009246
Paz Huete Iglesias,Spiekeroog,Paz Huete Iglesias,7.7167,53.7833,,2014-04-15,2015-01-01,1009246
Dr. Pia Claudia Doering,Spiekeroog,Dr. Pia Claudia Doering,7.7167,53.7833,,2014-04-16,2015-01-01,1009246
PD Dr. Eva-Maria Güida,Spiekeroog,PD Dr. Eva-Maria Güida,7.7167,53.7833,,2014-04-17,2015-01-01,1009246
Prof. Dr. Peter Koch,Spiekeroog,Prof. Dr. Peter Koch,7.7167,53.7833,,2014-04-17,2015-01-01,1009246
Prof. Dr. Álvaro S. Octavio de Toledo y Huerta,München,Prof. Dr. Álvaro S. Octavio de Toledo y Huerta,11.5833,48.1333,,2014-04-20,2015-01-01,7004333
Prof. Dr. Jens Andermann,Spiekeroog,Prof. Dr. Jens Andermann,7.7167,53.7833,,2014-04-22,2015-01-01,1009246
Laura Linzmeier,Regensburg,Laura Linzmeier,12.1,49.0167,,2014-04-24,2015-01-01,7013496
Ivan Vlassenko,Bayreuth,Ivan Vlassenko,11.5833,49.45,,2014-04-24,2015-01-01,7004326
Kristin Mlynek-Theil,Leipzig,Kristin Mlynek-Theil,12.4167,51.3333,,2014-04-24,2015-01-01,7012329
Tanja  Krasny,Spiekeroog,Tanja  Krasny,7.7167,53.7833,,2014-04-24,2015-01-01,1009246
Dr. habil. Ferran Robles Sabater,Valencia,Dr. habil. Ferran Robles Sabater,-0.3667,39.4667,,2014-04-25,2015-01-01,7002793
Steffen Heidinger,Spiekeroog,Steffen Heidinger,7.7167,53.7833,,2014-04-25,2015-01-01,1009246
Dr. Dominic Angeloch,Spiekeroog,Dr. Dominic Angeloch,7.7167,53.7833,,2014-04-25,2015-01-01,1009246
Isabel Exner,Langeoog,Isabel Exner,7.4860135,53.7460094,,2014-04-26,2015-01-01,
Martine Kowalski-Bellet,Eichstätt,Martine Kowalski-Bellet,11.2167,48.9,,2014-04-27,2015-01-01,7004613
Eva-Maria Hochhauser,Spiekeroog,Eva-Maria Hochhauser,7.7167,53.7833,,2014-04-28,2015-01-01,1009246
Dr. Maryline Cestier,Spiekeroog,Dr. Maryline Cestier,7.7167,53.7833,,2014-04-28,2015-01-01,1009246
Dr. Cristina Bianchi,Spiekeroog,Dr. Cristina Bianchi,7.7167,53.7833,,2014-04-29,2015-01-01,1009246
Prof. Dr. Rita Franceschini,Spiekeroog,Prof. Dr. Rita Franceschini,7.7167,53.7833,,2014-04-30,2015-01-01,1009246
Ousmane Somah,Spiekeroog,Ousmane Somah,7.7167,53.7833,,2014-05-01,2015-01-01,1009246
Dr. Igor Candido,Berlin,Dr. Igor Candido,13.4167,52.5333,,2014-05-05,2015-01-01,7003712
Dr. Laura  Campanale,Spiekeroog,Dr. Laura  Campanale,7.7167,53.7833,,2014-05-05,2015-01-01,1009246
Dr. Christoph Platen,Spiekeroog,Dr. Christoph Platen,7.7167,53.7833,,2014-05-05,2015-01-01,1009246
Valéry-Jérôme Michaux,Langeoog,Valéry-Jérôme Michaux,7.4860135,53.7460094,,2014-05-06,2015-01-01,
Irene Domingo,Spiekeroog,Irene Domingo,7.7167,53.7833,,2014-05-06,2015-01-01,1009246
Robert Schikowski,Spiekeroog,Robert Schikowski,7.7167,53.7833,,2014-05-06,2015-01-01,1009246
Marie-Clémence Régnier,Spiekeroog,Marie-Clémence Régnier,7.7167,53.7833,,2014-05-07,2015-01-01,1009246
Zeno Zelinsky,Spiekeroog,Zeno Zelinsky,7.7167,53.7833,,2014-05-07,2015-01-01,1009246
Mona Neumeier,München,Mona Neumeier,11.5833,48.1333,,2014-05-08,2015-01-01,7004333
Nathalie Crombée,Spiekeroog,Nathalie Crombée,7.7167,53.7833,,2014-05-08,2015-01-01,1009246
Dr. Anne Schülke,Düsseldorf,Dr. Anne Schülke,6.7833,51.2167,,2014-05-09,2015-01-01,7004443
Prof. Dr. Meike Meliss,Spiekeroog,Prof. Dr. Meike Meliss,7.7167,53.7833,,2014-05-10,2015-01-01,1009246
Dr. Aura Heydenreich,Spiekeroog,Dr. Aura Heydenreich,7.7167,53.7833,,2014-05-10,2015-01-01,1009246
Dr. Susannah  Ellis,Spiekeroog,Dr. Susannah  Ellis,7.7167,53.7833,,2014-05-11,2015-01-01,1009246
Janek Scholz,Aachen,Janek Scholz,6.1,50.7667,,2014-05-12,2015-01-01,7004799
Britta Quisbrok,Spiekeroog,Britta Quisbrok,7.7167,53.7833,,2014-05-12,2015-01-01,1009246
Anke Schmidt,Spiekeroog,Anke Schmidt,7.7167,53.7833,,2014-05-12,2015-01-01,1009246
Astrid Wlach,Spiekeroog,Astrid Wlach,7.7167,53.7833,,2014-05-13,2015-01-01,1009246
Prof. Dr. Filippo Fonio,Spiekeroog,Prof. Dr. Filippo Fonio,7.7167,53.7833,,2014-05-13,2015-01-01,1009246
Dr. Konstanze Baron,Spiekeroog,Dr. Konstanze Baron,7.7167,53.7833,,2014-05-13,2015-01-01,1009246
Kristina  Beck,Spiekeroog,Kristina  Beck,7.7167,53.7833,,2014-05-13,2015-01-01,1009246
Dr. Tanja Schwan,Leipzig,Dr. Tanja Schwan,12.4167,51.3333,,2014-05-14,2015-01-01,7012329
Anna Sennefelder,Spiekeroog,Anna Sennefelder,7.7167,53.7833,,2014-05-14,2015-01-01,1009246
Janette  Kranz,Spiekeroog,Janette  Kranz,7.7167,53.7833,,2014-05-14,2015-01-01,1009246
Prof. Dr. Sylvia  Thiele,Mainz,Prof. Dr. Sylvia  Thiele,8.2667,50,,2014-05-15,2015-01-01,7004449
Fabien Kunz-Vitali,Hamburg,Fabien Kunz-Vitali,10,53.5833,,2014-05-15,2015-01-01,7003673
Aniela Mikolajczyk,Spiekeroog,Aniela Mikolajczyk,7.7167,53.7833,,2014-05-15,2015-01-01,1009246
Vesna  Stirnadel,Saarbrücken,Vesna  Stirnadel,6.9667,49.25,,2014-05-16,2015-01-01,7004454
Lidia Molina,Aachen,Lidia Molina,6.1,50.7667,,2014-05-16,2015-01-01,7004799
Dr. Silvia Richter,Berlin,Dr. Silvia Richter,13.4167,52.5333,,2014-05-16,2015-01-01,7003712
Laura-Maria Thole,Spiekeroog,Laura-Maria Thole,7.7167,53.7833,,2014-05-16,2015-01-01,1009246
Werner Altmann,Spiekeroog,Werner Altmann,7.7167,53.7833,,2014-05-18,2015-01-01,1009246
Simone Baum,Augsburg,Simone Baum,10.9,48.35,,2014-05-19,2015-01-01,7004324
 Bastienne Schulz,Nancy, Bastienne Schulz,6.2,48.7,,2014-05-19,2015-01-01,7008412
Dr. Susannah  Ellis,Paris,Dr. Susannah  Ellis,2.3333,48.8667,,2014-05-19,2015-01-01,7008038
Dr. Valeriu P. Stancu,Berlin,Dr. Valeriu P. Stancu,13.4167,52.5333,,2014-05-19,2015-01-01,7003712
Rocío Agar Marco,Basel,Rocío Agar Marco,7.6,47.55,,2014-05-20,2015-01-01,7007269
Dr. Karin Peters,Spiekeroog,Dr. Karin Peters,7.7167,53.7833,,2014-05-20,2015-01-01,1009246
Stefan Schreckenberg,Spiekeroog,Stefan Schreckenberg,7.7167,53.7833,,2014-05-21,2015-01-01,1009246
Dirk Brunke,Spiekeroog,Dirk Brunke,7.7167,53.7833,,2014-05-21,2015-01-01,1009246
Dr. Juliane Blank,Spiekeroog,Dr. Juliane Blank,7.7167,53.7833,,2014-05-23,2015-01-01,1009246
Sandra Fluhrer,Spiekeroog,Sandra Fluhrer,7.7167,53.7833,,2014-05-23,2015-01-01,1009246
Daniela Bister,Marburg,Daniela Bister,8.7667,50.8167,,2014-05-24,2015-01-01,7012330
Ronny Beckert,Spiekeroog,Ronny Beckert,7.7167,53.7833,,2014-05-24,2015-01-01,1009246
Dr. Gregor Schuhen,Spiekeroog,Dr. Gregor Schuhen,7.7167,53.7833,,2014-05-24,2015-01-01,1009246
Prof. Dr. Tobias Brandenberger,Spiekeroog,Prof. Dr. Tobias Brandenberger,7.7167,53.7833,,2014-05-25,2015-01-01,1009246
Isabel Azevedo,Graz,Isabel Azevedo,15.3667,47.0833,,2014-05-26,2015-01-01,7003097
Katharina Franko,München,Katharina Franko,11.5833,48.1333,,2014-05-26,2015-01-01,7004333
Katharina Fürholzer,Spiekeroog,Katharina Fürholzer,7.7167,53.7833,,2014-05-27,2015-01-01,1009246
Prof. Dr. Vahram Atayan,Spiekeroog,Prof. Dr. Vahram Atayan,7.7167,53.7833,,2014-05-27,2015-01-01,1009246
Mariana Eva Perez,Konstanz,Mariana Eva Perez,9.1667,47.6667,,2014-05-28,2015-01-01,7005174
Universität Münster: Sekretariat der Spanischen Abteilung,Münster,Universität Münster: Sekretariat der Spanischen Abteilung,7.6167,51.9667,,2014-05-28,2015-01-01,1002616
Laura Tomassetti,Spiekeroog,Laura Tomassetti,7.7167,53.7833,,2014-05-28,2015-01-01,1009246
Jannie Wullms,Spiekeroog,Jannie Wullms,7.7167,53.7833,,2014-05-29,2015-01-01,1009246
Dr. Kristin Eichhorn,Spiekeroog,Dr. Kristin Eichhorn,7.7167,53.7833,,2014-05-30,2015-01-01,1009246
Kathrin Kraller,Regensburg,Kathrin Kraller,12.1,49.0167,,2014-06-01,2015-01-01,7013496
Silvia Di Cioccio,Spiekeroog,Silvia Di Cioccio,7.7167,53.7833,,2014-06-02,2015-01-01,1009246
Carmen Mata Castro,Spiekeroog,Carmen Mata Castro,7.7167,53.7833,,2014-06-03,2015-01-01,1009246
Maude  Fagot,Spiekeroog,Maude  Fagot,7.7167,53.7833,,2014-06-03,2015-01-01,1009246
Nina Hahne,Spiekeroog,Nina Hahne,7.7167,53.7833,,2014-06-03,2015-01-01,1009246
Julia Wuttig,Spiekeroog,Julia Wuttig,7.7167,53.7833,,2014-06-04,2015-01-01,1009246
Dr. Cecilia Mussini,Spiekeroog,Dr. Cecilia Mussini,7.7167,53.7833,,2014-06-04,2015-01-01,1009246
Dr. Maria Lacueva i Lorenz,Spiekeroog,Dr. Maria Lacueva i Lorenz,7.7167,53.7833,,2014-06-05,2015-01-01,1009246
PD Dr. Cordula Neis,Spiekeroog,PD Dr. Cordula Neis,7.7167,53.7833,,2014-06-05,2015-01-01,1009246
Olaf Gaudig,Berlin,Olaf Gaudig,13.4167,52.5333,,2014-06-06,2015-01-01,7003712
Prof. Dr. Carmela Di Giovanni,Spiekeroog,Prof. Dr. Carmela Di Giovanni,7.7167,53.7833,,2014-06-06,2015-01-01,1009246
Dr. Oriana Ferraguzzi,Italy,Dr. Oriana Ferraguzzi,12.8333,42.8333,,2014-06-08,2015-01-01,1000080
Matthias Wolny,Spiekeroog,Matthias Wolny,7.7167,53.7833,,2014-06-10,2015-01-01,1009246
Dr. Cristel Valzer,Spiekeroog,Dr. Cristel Valzer,7.7167,53.7833,,2014-06-11,2015-01-01,1009246
Saskia Vallinas Sánchez,Spiekeroog,Saskia Vallinas Sánchez,7.7167,53.7833,,2014-06-11,2015-01-01,1009246
Dr. Adriana López-Labourdette,Spiekeroog,Dr. Adriana López-Labourdette,7.7167,53.7833,,2014-06-12,2015-01-01,1009246
Diego Stefanelli,Spiekeroog,Diego Stefanelli,7.7167,53.7833,,2014-06-12,2015-01-01,1009246
Sheila Cano,Spiekeroog,Sheila Cano,7.7167,53.7833,,2014-06-13,2015-01-01,1009246
Prof. Dr. Gisela Febel,Spiekeroog,Prof. Dr. Gisela Febel,7.7167,53.7833,,2014-06-13,2015-01-01,1009246
Prof. Dr. Andrea Oberhuber,Spiekeroog,Prof. Dr. Andrea Oberhuber,7.7167,53.7833,,2014-06-13,2015-01-01,1009246
Karen Forner,Spiekeroog,Karen Forner,7.7167,53.7833,,2014-06-16,2015-01-01,1009246
Vicente Bernaschina,Spiekeroog,Vicente Bernaschina,7.7167,53.7833,,2014-06-17,2015-01-01,1009246
Jesús Fernández Álvarez,Spiekeroog,Jesús Fernández Álvarez,7.7167,53.7833,,2014-06-17,2015-01-01,1009246
Jenny Brumme,Barcelona,Jenny Brumme,2.1667,41.4167,,2014-06-18,2015-01-01,7007426
Beatrice Virendi,Spiekeroog,Beatrice Virendi,7.7167,53.7833,,2014-06-18,2015-01-01,1009246
Dr. Barbieri Beatrice,Spiekeroog,Dr. Barbieri Beatrice,7.7167,53.7833,,2014-06-18,2015-01-01,1009246
Mercè Balaguer Jardí,Spiekeroog,Mercè Balaguer Jardí,7.7167,53.7833,,2014-06-19,2015-01-01,1009246
Elodie Ripoll,Berlin,Elodie Ripoll,13.4167,52.5333,,2014-06-20,2015-01-01,7003712
Prof. Dr. Benjamin Lucas Meisnitzer,Mainz,Prof. Dr. Benjamin Lucas Meisnitzer,8.2667,50,,2014-06-21,2015-01-01,7004449
Bàrbara Roviró,Spiekeroog,Bàrbara Roviró,7.7167,53.7833,,2014-06-21,2015-01-01,1009246
Osvaldo Calle Quiñonez,Spiekeroog,Osvaldo Calle Quiñonez,7.7167,53.7833,,2014-06-22,2015-01-01,1009246
Dr. Anna-Sophia Buck,Paris,Dr. Anna-Sophia Buck,2.3333,48.8667,,2014-06-23,2015-01-01,7008038
